latitude,longitude,date,neighborhoods,material,description,id,atendido,sentimiento,temp_c,rain_mm
29.07906224,-110.93598711,2022-02-01,[123],1,Bacheo en Ferrocarril entre Luis Encinas y Circunvalación.,3304,TRUE,0.75,14.9,0.0
29.07905621,-110.92892598,2022-02-01,[323],1,Bacheo en Luis Encinas entre Sangrína y Jaffa.,3305,TRUE,0.75,14.9,0.0
29.10987030,-110.99964980,2022-02-01,[30],1,Bacheo en República de Belice y Perimetral Norte.,3306,TRUE,0.75,14.9,0.0
29.10624803,-110.96428725,2022-02-01,[50],1,Bacheo en Manuel M Diéguez entre General Piña y Reyes.,3307,TRUE,0.75,14.9,0.0
29.01671390,-110.97242850,2022-02-01,[61],1,Bacheo en Boulevard Santa Clara entre Lauro Gálvez y Agave Azul.,3308,TRUE,0.75,14.9,0.0
29.01911950,-110.96601022,2022-02-01,[138],1,Bacheo en Emiliano Zapata entre Xólotl y Santa Clara.,3309,TRUE,0.75,14.9,0.0
29.01786475,-110.97126495,2022-02-01,[680],1,Bacheo en Lauro Gálvez entre Xólotl y Santa Clara.,3310,TRUE,0.75,14.9,0.0
29.13070610,-110.96282080,2022-02-01,[145],1,Bacheo en Israel Gonzalez y Bacerac.,3311,TRUE,0.75,14.9,0.0
29.07697342,-111.02971153,2022-02-02,[649],1,Bacheo en Boulevard Hipico entre Las Riveras y Corceles.,3312,TRUE,0.75,15.3,0.0
29.09494510,-111.01516137,2022-02-02,[493],1,Bacheo en García Morales entre Quiroga y Quintero Arce.,3313,TRUE,0.75,15.3,0.0
29.08601043,-110.96247230,2022-02-02,[551],1,Bacheo en Boulevard Luis Encinas entre Navarrete y Reyes.,3315,TRUE,0.75,15.3,0.0
29.08424528,-110.95826534,2022-02-02,[551],1,Bacheo en Boulevard Luis Encinas entre Rosales y Pino Suarez.,3316,TRUE,0.75,15.3,0.0
29.08323459,-110.95201388,2022-02-02,[211],1,Bacheo en Callejón Felix Soria entre Boulevard  Luis Encinas y Oaxaca.,3317,TRUE,0.75,15.3,0.0
29.08728733,-110.98437353,2022-02-02,[691],1,Bacheo en Olímpica entre Equitación y Pentatlón.,3318,TRUE,0.75,15.3,0.0
29.08785470,-110.98522719,2022-02-02,[691],1,Bacheo en Pentatón entre Tenis y Cantonaje.,3319,TRUE,0.75,15.3,0.0
29.08801447,-110.98595369,2022-02-02,[691],1,Bacheo en Tenis entre Maratón y Waterpolo.,3320,TRUE,0.75,15.3,0.0
29.10250244,-110.96807315,2022-02-02,[50],1,Bacheo en Avenida Ventura G. Tena entre Calle de la Reforma y Guadalupe Victoria.,3321,TRUE,0.75,15.3,0.0
29.06504723,-110.98501765,2022-02-02,[224],1,Bacheo en De las Vendimias entre Las Cosechas y Las Trillas.,3322,TRUE,0.75,15.3,0.0
29.09989111,-111.00575232,2022-02-02,[591],1,Bacheo en Cerro del Águila entre Tepoca y Panamá.,3323,TRUE,0.75,15.3,0.0
29.11678910,-111.01595830,2022-02-02,[543],1,Bacheo en Lázaro Mercado entre Joaquin Duran y Perimetral Norte.,3324,TRUE,0.75,15.3,0.0
29.10987030,-110.99964980,2022-02-02,[30],1,Bacheo en Perimetral y Belice.,3325,TRUE,0.75,15.3,0.0
29.02923941,-110.97519753,2022-02-02,[6],1,Bacheo en López Mateos entre De los Yucatecos y Dalia.,3326,TRUE,0.75,15.3,0.0
29.02795520,-110.96445730,2022-02-02,[6],1,Bacheo en López Mateos y Emiliano Zapata.,3327,TRUE,0.75,15.3,0.0
29.01409458,-110.97754628,2022-02-02,[680],1,Bacheo en Pitahaya Madura entre Santa Clara y Musaro.,3328,TRUE,0.75,15.3,0.0
29.06519607,-110.98853823,2022-02-02,[224],1,Bacheo en De las Pizcas entre De las Siemrbas y De los Panderos.,3329,TRUE,0.75,15.3,0.0
29.10453828,-110.98195666,2022-02-02,[397],1,Bacheo en Saturnino Campoy entre López del Castillo y Gustavo Muñoz.,3330,TRUE,0.75,15.3,0.0
29.14192793,-110.99501002,2022-02-02,[589],1,Bacheo en Pilares entre Solidaridad y Américo Vespucio.,3331,TRUE,0.75,15.3,0.0
29.13957829,-110.99678232,2022-02-02,[589],1,Bacheo en Sierra del Sur entre Solidaridad y De la Región.,3333,TRUE,0.75,15.3,0.0
29.09490990,-110.93836080,2022-02-02,[139],1,Bacheo en Luis Encinas entre San Luis Potosí y Boulevard Kino.,3334,TRUE,0.75,15.3,0.0
29.10987030,-110.99964980,2022-02-02,[30],1,Bacheo en República de Belice y Perimetral Norte.,3335,TRUE,0.75,15.3,0.0
29.10627425,-110.96404260,2022-02-02,[50],1,Bacheo en Manuel M Diéguez entre General Piña y Reyes.,3336,TRUE,0.75,15.3,0.0
29.01617099,-110.98106740,2022-02-02,[680],1,Bacheo en Boulevard Santa Clara entre Eucalipto y Pitahaya Madura.,3337,TRUE,0.75,15.3,0.0
29.10808371,-111.03889776,2022-02-02,[236],1,Bacheo en Chanate entre Boulevard Perimetral y Vergel.,3338,TRUE,0.75,15.3,0.0
29.10792400,-110.98304758,2022-02-02,[397],1,Bacheo en Gustavo Muñoz entre Angel García Aburto y Jesús Siqueiros.,3339,TRUE,0.75,15.3,0.0
29.09604135,-110.96790193,2022-02-02,[551],1,Bacheo en Reforma entre Tlaxcala y Quintana Roo.,3340,TRUE,0.75,15.3,0.0
29.10494945,-110.97034292,2022-02-02,[50],1,Bacheo en Mendoza entre Monteverde y Reforma.,3343,TRUE,0.75,15.3,0.0
29.11975460,-110.95576170,2022-02-02,[118],1,Bacheo en Calle Uno y Avenida Doce.,3344,TRUE,0.75,15.3,0.0
29.10506350,-110.96934060,2022-02-02,[50],1,Bacheo en Reforma y Mendoza.,3345,TRUE,0.75,15.3,0.0
29.11333920,-110.95473580,2022-02-02,[226],1,Bacheo en Calle Uno entre Angel García Aburto y Avenida Uno.,3346,TRUE,0.75,15.3,0.0
29.11975460,-110.95576170,2022-02-02,[118],1,Bacheo en Calle Uno y Avenida Doce.,3347,TRUE,0.75,15.3,0.0
29.10987030,-110.99964980,2022-02-03,[30],1,Bacheo en República de Belice y Perimetral Norte.,3348,TRUE,0.75,10.8,0.0
29.11412080,-111.03089285,2022-02-03,[490],1,Bacheo en Agustín del Campo entre Navojoa y Perimetral.,3349,TRUE,0.75,10.8,0.0
29.11397820,-111.03432150,2022-02-03,[731],1,Bacheo en Israel entre Navojoa y Juduria.,3350,TRUE,0.75,10.8,0.0
29.11868330,-111.02221680,2022-02-03,[732],1,Bacheo en Navojoa y Cabo Blanco.,3351,TRUE,0.75,10.8,0.0
29.11725990,-111.02227180,2022-02-03,[732],1,Bacheo en Cabo Blanco entre Navojoa y De los Yaquis.,3352,TRUE,0.75,10.8,0.0
29.12782932,-110.95153050,2022-02-03,[258],1,Bacheo en Boulevard Morelos entre José López Portillo y Castañas.,3353,TRUE,0.75,10.8,0.0
29.11431520,-111.03438140,2022-02-04,[738],1,Bacheo en Israel entre Navojoa y Juduría.,3354,TRUE,0.75,14.4,0.0
29.11106220,-111.03843206,2022-02-04,"[490, 781, 235]",1,Bacheo en Chanate entre Navojoa y Perimetral.,3355,TRUE,0.75,14.4,0.0
29.01564727,-110.97659979,2022-02-08,[680],1,Bacheo en Santa Clara entre Agave Azul y Villa Hidalgo.,3356,TRUE,0.75,17.8,0.0
29.12157830,-111.05046390,2022-02-08,[760],1,Bacheo en Calle de los Coras entre Cerrada Nacabeva y Gaspar Luken.,3357,TRUE,0.75,17.8,0.0
29.12157830,-111.05046390,2022-02-04,[760],1,Bacheo en Chametla y De los Coras.,3358,TRUE,0.75,14.4,0.0
29.11194168,-111.03812214,2022-02-08,[490],1,Bacheo en Callejón Chanate entre Navojoa y Petimetral.,3359,TRUE,0.75,17.8,0.0
28.94211357,-112.05069085,2022-02-09,[727],1,Bacheo en Carretera a Punta Chueca.,3360,TRUE,0.0,17.8,0.0
29.11195339,-111.03812348,2022-02-09,[490],1,Bacheo en Chanate entre Perimetral y Navojoa.,3361,TRUE,0.5,17.8,0.0
28.91072222,-112.03586859,2022-02-10,[727],1,Bacheo en Carretera a Punta Chueca.,3362,TRUE,0.0,18.7,0.0
29.11194402,-111.03811945,2022-02-10,[490],1,Bacheo en Callejón Chanate entre Perimetral Norte y Navojoa.,3363,TRUE,0.0,18.7,0.0
29.12872273,-110.99189322,2022-02-12,[57],1,Bacheo en Américo Vespucio entre Alejandro García y Leandro Valle.,3364,TRUE,0.75,20.3,0.0
29.11727266,-111.00390674,2022-02-12,[703],1,Bacheo en Esperanza entre República de Honduras y República del Salvador.,3365,TRUE,0.75,20.3,0.0
29.11722402,-111.00089806,2022-02-12,[543],1,Bacheo en República de Guatemala entre Salazar y Esperanza.,3366,TRUE,0.75,20.3,0.0
29.11737680,-111.00323030,2022-02-12,[703],1,Bacheo en República de Honduras y Esperanza.,3367,TRUE,1.0,20.3,0.0
29.11948398,-111.02537004,2022-02-12,[556],1,Bacheo en San Judas Tadeo entre Santa Catalina y Santa Inés.,3368,TRUE,0.75,20.3,0.0
29.11633670,-111.02224370,2022-02-12,[383],1,Bacheo en Cabo Blanco entre De los Yaquis y Cocorit.,3369,TRUE,0.75,20.3,0.0
29.12248060,-111.01726890,2022-02-12,[153],1,Bacheo en Cerrada Punta Sargento y Sostenes Rocha.,3370,TRUE,0.0,20.3,0.0
29.13521530,-110.96868980,2022-02-14,[214],1,Bacheo en Bacanora entre General Piña y Guadalupe Victoria.,3371,TRUE,0.75,21.2,0.0
29.12009934,-111.02134487,2022-02-14,[544],1,Bacheo en Huatabampo entre Cabo Blanco y Cabo San Antonio.,3372,TRUE,0.75,21.2,0.0
29.12030020,-111.00925045,2022-02-14,[70],1,Bacheo en Huatabampo entre Camino Real y Panamá.,3373,TRUE,0.75,21.2,0.0
29.14927325,-110.98012063,2022-02-12,[233],1,Bacheo en Lucrecia Ruiz de Ayón entre 12 de Octubre e Iglesia Vieja.,3375,TRUE,0.75,20.3,0.0
29.14843490,-110.98785870,2022-02-12,[763],1,Bacheo en Olivares entre Progreso y Luz Valencia.,3376,TRUE,0.75,20.3,0.0
29.14939316,-110.97798011,2022-02-12,[764],1,Bacheo en Lucrecia Ruiz de Ayón entre Jose María Escrivá Balaguer y Kino Viejo.,3377,TRUE,0.75,20.3,0.0
29.10850390,-111.01596020,2022-02-12,[543],1,Bacheo en Leocadio Salcedo y Lázaro Mercado.,3378,TRUE,0.75,20.3,0.0
29.10506530,-111.01596550,2022-02-12,[698],1,Bacheo en Esteban Baca Calderón y Lázaro Mercado.,3379,TRUE,0.75,20.3,0.0
29.11383590,-111.03214830,2022-02-14,[765],1,Bacheo en Paseo Reyes Católicos Oriente y Cartaja.,3380,TRUE,0.75,21.2,0.0
29.10380730,-111.01596350,2022-02-12,[543],1,Bacheo en Lázaro Mercado y Enrique Quijada.,3381,TRUE,0.75,20.3,0.0
29.09987320,-111.02467882,2022-02-12,[493],1,Bacheo en Mendoza entre Quiroga y Agustín del Campo.,3382,TRUE,0.75,20.3,0.0
29.11198415,-111.03811577,2022-02-15,[490],1,Bacheo en Chanate entre Navojoa y Perimetral.,3383,TRUE,0.75,19.3,0.0
29.12605730,-110.95833180,2022-02-15,[145],1,Bacheo en López Portillo y Calle Dos.,3384,TRUE,0.75,19.3,0.0
29.10171619,-110.95031714,2022-02-15,[132],1,Bacheo en Francisco Zarco entre Boulevard Morelos y Gómez Farías.,3385,TRUE,0.75,19.3,0.0
29.09892966,-110.92463439,2022-02-15,[766],1,Bacheo en Lampazos entre Pilares y 7 de Noviembre.,3386,TRUE,0.0,19.3,0.0
29.09865371,-110.92386050,2022-02-15,[766],1,Bacheo en 7 de Noviembre entre Lampazos y Enrique Mazón.,3387,TRUE,0.75,19.3,0.0
29.12749870,-110.95132020,2022-02-15,[258],1,Bacheo en Morelos entre López Portillo y Boulevard Bachoco.,3388,TRUE,0.75,19.3,0.0
29.11428805,-111.03226057,2022-02-15,[765],1,Bacheo en Paseos Reyes Católicos entre Juduría e Israel.,3389,TRUE,0.75,19.3,0.0
29.09474752,-111.01146848,2022-02-16,[367],1,Bacheo en García Morales entre Severiano Talamante y Quiroga.,3390,TRUE,0.75,14.7,0.0
29.09432071,-110.99982863,2022-02-16,[367],1,Bacheo en García Morales entre Severiano Talamante y República de Cuba.,3391,TRUE,0.75,14.7,0.0
29.11677453,-110.99032893,2022-02-16,[333],1,Bacheo en Ignacio Salazar entre Solidariad y Maza de Juárez.,3392,TRUE,0.75,14.7,0.0
29.11676703,-110.99093009,2022-02-16,[297],1,Bacheo en Ignacio Salazar entre Solidariidad y Cedros.,3393,TRUE,0.75,14.7,0.0
29.06504354,-110.98509602,2022-02-16,[224],1,Bacheo en Las Vendimias entre De las Cosechas y De las Trillas.,3394,TRUE,0.75,14.7,0.0
29.05799772,-110.99464021,2022-02-16,[427],1,Bacheo en De los Ángeles entre San Cipriano Sur y San Saul.,3395,TRUE,0.75,14.7,0.0
29.12699280,-110.96582860,2022-02-16,[309],1,Bacheo en Reyes entre López Portillo y Bacoachi.,3396,TRUE,0.75,14.7,0.0
29.13027690,-110.96635520,2022-02-16,[309],1,Bacheo en Reyes entre Bacoachi y Mátape.,3397,TRUE,0.75,14.7,0.0
29.07869870,-110.95163828,2022-02-16,[211],1,Bacheo en Monterrey entre Juárez y Matamoros.,3398,TRUE,0.75,14.7,0.0
29.08022550,-110.95111430,2022-02-16,[211],1,Bacheo en Juárez entre Monterrey y Colosio.,3399,TRUE,0.75,14.7,0.0
29.08076880,-110.94341040,2022-02-16,[211],1,Bacheo en Carbó y Doctor Noriega.,3400,TRUE,0.75,14.7,0.0
29.08141650,-110.94782180,2022-02-16,[211],1,Bacheo en Iturbide entre Luis Encinas y Doctor Noriega.,3401,TRUE,0.75,14.7,0.0
29.05403479,-111.00601407,2022-02-16,[363],1,Bacheo en Cerrada Isabela.,3402,TRUE,0.75,14.7,0.0
29.15033383,-111.00475748,2022-02-16,[462],1,Bacheo en Bosques de Reforma.,3403,TRUE,0.75,14.7,0.0
29.13024440,-111.01459540,2022-02-16,[159],1,Bacheo en San Pablo y Ángel Arreola.,3404,TRUE,0.75,14.7,0.0
29.03764120,-110.96903200,2022-02-16,[659],1,Bacheo en Lauro Gálvez y Onceava.,3405,TRUE,1.0,14.7,0.0
29.07013492,-110.96177071,2022-02-16,[472],1,Bacheo en Serna entre Comonfort y Reforma.,3406,TRUE,0.75,14.7,0.0
29.07691914,-110.97494490,2022-02-16,[265],1,Bacheo en Olivares entre San Antonio y Barcelona.,3407,TRUE,0.75,14.7,0.0
29.08232863,-110.97405963,2022-02-16,[639],1,Bacheo en Paseo del Desierto entre Colosio y Paseo del Parque.,3408,TRUE,0.75,14.7,0.0
29.08359970,-110.97361120,2022-02-16,[639],1,Bacheo en Paseo de la Paz y Paseo del Desierto.,3409,TRUE,0.75,14.7,0.0
29.09978498,-111.02520677,2022-02-16,[493],1,Bacheo en Mendoza entre Agustín del Campo y Quiroga.,3410,TRUE,0.75,14.7,0.0
29.10060670,-111.01931240,2022-02-16,[168],1,Bacheo en Mendoza entre Quiroga y Lázaro Mercado.,3411,TRUE,0.75,14.7,0.0
29.10457653,-110.96453726,2022-02-16,[50],1,Bacheo en Alberto Gutiérrez entre Reyes y Guadalupe Victoria.,3412,TRUE,0.75,14.7,0.0
29.10492083,-110.96197938,2022-02-16,[50],1,Bacheo en Alberto Gutiérrez entre Escobedo y Reyes.,3413,TRUE,0.75,14.7,0.0
29.04124739,-110.96978404,2022-02-16,[406],1,Bacheo en Lauro Gálvez entre Octava y Novena.,3414,TRUE,0.75,14.7,0.0
29.05964400,-110.98563050,2022-02-16,[158],1,Bacheo en Los Molinos y Avenida Arroyo Hondo.,3415,TRUE,0.75,14.7,0.0
29.07889593,-110.93650977,2022-02-16,[123],1,Bacheo en Boulevard Luis Encinas y Boulevard Villa Pitic.,3416,TRUE,0.75,14.7,0.0
29.07550551,-110.93658424,2022-02-16,[710],1,Bacheo en Emiliana Zubeldia entre Fidel Velázquez y Boulevard Villa Pitic.,3417,TRUE,0.75,14.7,0.0
29.07510477,-110.93656093,2022-02-16,[710],1,Bacheo en Martha Bracho entre Fidel Velázquez y Emiliana Zubeldia.,3418,TRUE,0.75,14.7,0.0
29.07966840,-110.94416620,2022-02-16,[211],1,Bacheo en Morelia entre Jesús García y Luis Encinas.,3419,TRUE,0.75,14.7,0.0
29.10171386,-110.95028138,2022-02-16,[132],1,Bacheo en Fransisco Zarco entre Gómez Farías y Morelos.,3420,TRUE,0.75,14.7,0.0
29.11403816,-111.03219975,2022-02-16,[765],1,Bacheo en Paseo Reyes Católicos entre Juduría e Israel.,3421,TRUE,0.75,14.7,0.0
29.09247190,-110.94950580,2022-02-16,[211],1,Bacheo en Zoila Reyna de Palafoz y Zacatecas.,3422,TRUE,0.75,14.7,0.0
29.10146970,-110.96788207,2022-02-16,[50],1,Bacheo en Benjamín Muñoz entre Reforma y Guadalupe Victoria.,3423,TRUE,0.75,14.7,0.0
29.11220170,-111.03201800,2022-02-16,[767],1,Bacheo en Paseo Reyes Católicos Oriente y Puruñuela.,3424,TRUE,0.75,14.7,0.0
29.09455721,-111.00430534,2022-02-17,[367],1,Bacheo en García Morles entre República de Cuba y Quintero Arce.,3425,TRUE,0.75,14.7,0.0
29.09462394,-111.00779845,2022-02-17,[729],1,Bacheo en García Morales entre Quintero Arce y Juan de Dios Bojórquez.,3426,TRUE,0.75,14.7,0.0
29.11674677,-110.98904820,2022-02-17,[54],1,Bacheo en Boulevard Ignacio Salazar entre Cedros y Margarita Maza de Juárez.,3427,TRUE,0.75,14.7,0.0
29.11674958,-110.98918865,2022-02-17,[54],1,Bacheo en Boulevard Ignacio Salazar entre Cedros y Margarita Maza de Juárez.,3428,TRUE,0.75,14.7,0.0
29.05765350,-110.99456080,2022-02-17,[729],1,Bacheo en Paseo de los Angeles entre San Doroteo y San Saul.,3429,TRUE,0.75,14.7,0.0
29.06504974,-110.98514237,2022-02-17,[224],1,Bacheo en de las Vendimias entre De las Cosechas y De las Trillas.,3430,TRUE,0.75,14.7,0.0
29.13167620,-110.96658490,2022-02-17,[303],1,Bacheo en Reyes y Mátape.,3431,TRUE,0.75,14.7,0.0
29.14969065,-110.97151664,2022-02-17,[646],1,Bacheo en Kiwi entre Calle del Melón y De la Mandarina.,3432,TRUE,0.75,14.7,0.0
29.13448090,-110.96702870,2022-02-17,[214],1,Bacheo en Mazatán y Reyes.,3433,TRUE,0.75,14.7,0.0
29.13194840,-110.97576030,2022-02-17,[304],1,Bacheo en Divisaderos y Monteverde.,3434,TRUE,0.75,14.7,0.0
29.07237314,-110.94385239,2022-02-17,[560],1,Bacheo en López Riesgo entre Villas del Pitic y California.,3435,TRUE,0.75,14.7,0.0
29.07377330,-110.94703120,2022-02-17,[249],1,Bacheo en California entre López Riesgo y Jesus García.,3436,TRUE,0.75,14.7,0.0
29.08542341,-110.94872446,2022-02-17,[171],1,Bacheo en Zoila Reyna de Palafox entre Jalisco y Puebla.,3437,TRUE,0.75,14.7,0.0
29.11776544,-111.01196691,2022-02-17,[70],1,Bacheo en Potam entre Carlos Balderrama e Ignacio Soto.,3438,TRUE,0.75,14.7,0.0
29.03764120,-110.96903200,2022-02-17,[659],1,Bacheo en Lauro Gálvez y Onceava.,3439,TRUE,1.0,14.7,0.0
29.03955540,-110.96938090,2022-02-17,[406],1,Bacheo en Lauro Gálvez y Décima.,3440,TRUE,1.0,14.7,0.0
29.07536346,-110.97922737,2022-02-17,[265],1,Bacheo en Solidaridad entre Olivares y Boulevard Hidalgo.,3441,TRUE,0.75,14.7,0.0
29.08526442,-110.97341562,2022-02-17,[639],1,Bacheo en Paseo de la Arboleda entre Valle Grande y Sahuaripa.,3442,TRUE,0.75,14.7,0.0
29.08416290,-110.97527880,2022-02-17,[639],1,Bacheo en Paseo de la Paz entre Paseo del Desierto y Olivares.,3443,TRUE,0.75,14.7,0.0
29.10551700,-111.01475350,2022-02-17,[543],1,Bacheo en Luis Orci entre Lázaro Mercado y Ángel Arreola.,3444,TRUE,0.75,14.7,0.0
29.10461340,-110.96424260,2022-02-17,[50],1,Bacheo en Alberto Gutiérrez entre Escobedo y Guadalupe Victoria.,3445,TRUE,0.75,14.7,0.0
29.05405882,-110.98974789,2022-02-17,[158],1,Bacheo en De los Molinos entre Río Grande y Mina de la Trinidad.,3446,TRUE,0.75,14.7,0.0
29.05370258,-110.98988542,2022-02-17,[158],1,Bacheo en de los Molinos entre Río Grande y Mina de la Trinidad.,3447,TRUE,0.75,14.7,0.0
29.09490990,-110.93836080,2022-02-17,[343],1,Bacheo en Luis Encinas entre San Luis Potosí y Boulevard Kino.,3448,TRUE,0.75,14.7,0.0
29.09484580,-110.93887730,2022-02-17,[139],1,Bacheo en Carlos R Ortiz y Tamaulipas.,3449,TRUE,0.75,14.7,0.0
29.15336470,-111.00476437,2022-02-17,[469],1,Bacheo en Boulevard Sauce Mayor.,3450,TRUE,1.0,14.7,0.0
29.15384040,-111.00301160,2022-02-17,[469],1,Bacheo en Privada Avellano.,3451,TRUE,0.75,14.7,0.0
29.15364210,-111.00389380,2022-02-17,[469],1,Bacheo en Privada Castaño.,3452,TRUE,0.75,14.7,0.0
29.15368456,-111.00600306,2022-02-17,[106],1,Bacheo en Boulevard Pueblo Grande entre Quirinales Sur y Agustín Zamora.,3453,TRUE,0.75,14.7,0.0
29.11084284,-111.03173163,2022-02-17,[767],1,Bacheo en Paseo Reyes Católicos Oriente Final.,3454,TRUE,0.75,14.7,0.0
29.11194636,-111.03812348,2022-02-17,[490],1,Bacheo en Chanate entre Perimetral y Navojoa.,3455,TRUE,0.5,14.7,0.0
29.10160360,-110.96681430,2022-02-17,[50],1,Bacheo en Benjamín Muñoz entre Reforma y General Piña.,3456,TRUE,0.75,14.7,0.0
29.12377764,-111.02346891,2022-02-17,[614],1,Bacheo en Boulevard Quiroga entre Gaspar Luken y Joaquin Durán.,3457,TRUE,0.75,14.7,0.0
29.12491490,-111.02345430,2022-02-17,[614],1,Bacheo en Boulevard Quiroga y Joaquin Duran.,3458,TRUE,0.75,14.7,0.0
29.09481480,-111.00942101,2022-02-18,[367],1,Bacheo en García Morales entre República de Cuba y Ángel Arreola.,3459,TRUE,0.75,17.4,0.0
29.14377097,-110.97276466,2022-02-18,[759],1,Bacheo en Querobabi entre Guadalupe Victoria y General Piña.,3460,TRUE,0.75,17.4,0.0
29.11674958,-110.98905857,2022-02-18,[574],1,Bacheo en Ignacio Salazar entre Cedros y Juárez.,3461,TRUE,0.75,17.4,0.0
29.06543050,-110.98857310,2022-02-18,[224],1,Bacheo en De las Pizcas y Cerrada las Siembras.,3462,TRUE,0.0,17.4,0.0
29.06562636,-110.98858717,2022-02-18,[224],1,Bacheo en De las Pizcas entre Avenida de las Siembras y Cerrada de las Siembras.,3463,TRUE,0.5,17.4,0.0
29.13428880,-110.95752314,2022-02-18,[632],1,Bacheo en Santa Cecilia entre Las Torres y Morelos.,3464,TRUE,0.75,17.4,0.0
29.10083820,-110.94158340,2022-02-18,[435],1,Bacheo en José G Gutiérrez y Javier de León.,3465,TRUE,0.75,17.4,0.0
29.12550810,-110.95142250,2022-02-18,[49],1,Bacheo en Bachoco y Morelos.,3466,TRUE,0.75,17.4,0.0
29.13070610,-110.96282080,2022-02-18,[145],1,Bacheo en Bacerac e Israel Gonzalez.,3467,TRUE,0.75,17.4,0.0
29.08382664,-111.03455516,2022-02-18,"[678, 248]",1,Bacheo en Cerrada Villa Vicensa.,3468,TRUE,0.75,17.4,0.0
29.08381265,-111.00832789,2022-02-18,[650],1,Bacheo en Cerrada Perlett.,3469,TRUE,0.5,17.4,0.0
29.09065415,-111.02192024,2022-02-18,[506],1,Bacheo en Quiroga entre Navarrete y García Morales.,3470,TRUE,0.75,17.4,0.0
29.10083820,-110.94158340,2022-02-18,[435],1,Bacheo en José G Gutiérrez entre Ignacio Alatorre y Rafael Campoy.,3471,TRUE,0.75,17.4,0.0
29.11126399,-110.99966432,2022-02-18,[30],1,Bacheo en República de Belice entre Rosario P de Carpio y Tepic.,3472,TRUE,0.75,17.4,0.0
29.01311260,-110.92258430,2022-02-18,[409],1,Bacheo en Del Planetario y Carretera la Colorada.,3473,TRUE,0.75,17.4,0.0
29.02564040,-110.96057650,2022-02-18,[86],1,Bacheo en M Clouthier y Xólotl.,3474,TRUE,0.75,17.4,0.0
29.07991103,-110.98215744,2022-02-18,[404],1,Bacheo en Boulevard Solidaridad entre Hidalgo y Del Paseo.,3475,TRUE,0.75,17.4,0.0
29.10551801,-111.01308108,2022-02-18,[543],1,Bacheo en Luis Orci entre Ángel Arreola e Ignacio Soto.,3476,TRUE,0.75,17.4,0.0
29.10766543,-111.00495355,2022-02-18,[30],1,Bacheo en Aburto entre Panamá y Salvador.,3477,TRUE,0.0,17.4,0.0
29.12211092,-110.95531255,2022-02-18,[118],1,Bacheo en Congreso entre Uno y Cero.,3478,TRUE,0.0,17.4,0.0
29.05463961,-110.98947775,2022-02-18,[158],1,Bacheo en Los Molinos entre Río Grande y Mineral del Victor.,3479,TRUE,0.75,17.4,0.0
29.05287330,-110.97147760,2022-02-18,[406],1,Bacheo en Ramón Noriega e Hilario Olea.,3480,TRUE,0.75,17.4,0.0
29.09610930,-110.94587160,2022-02-18,[211],1,Bacheo en 5 de Mayo entre Veracruz y Boulevard Kino.,3481,TRUE,0.75,17.4,0.0
29.09415132,-110.93838243,2022-02-18,"[139, 435]",1,Bacheo en Luis Encinas entre San Luis Potosí y Boulevard Kino.,3482,TRUE,0.75,17.4,0.0
29.11619480,-111.03893470,2022-02-18,[490],1,Bacheo en Chanate  y Navojoa.,3483,TRUE,0.75,17.4,0.0
29.12771160,-111.02323410,2022-02-18,[334],1,Bacheo en Boulevard Quiroga entre Roberto Mejía y Juan Pablo II.,3484,TRUE,0.75,17.4,0.0
29.08804406,-110.94904868,2022-02-18,[211],1,Bacheo en Zoila Reyna de Palafox entre Everardo Monroy y Coahuila.,3487,TRUE,0.75,17.4,0.0
29.06449106,-111.02044304,2022-02-18,[729],1,Bacheo en Quiroga entre Prolongación Serna y Paseo Río Sonora.,3488,TRUE,0.75,17.4,0.0
29.11195016,-111.03811690,2022-02-18,[490],1,Bacheo en Chanate entre Perimetral y Navojoa.,3489,TRUE,0.5,17.4,0.0
29.14377302,-110.97274958,2022-02-21,[759],1,Bacheo en Querobabi entre Guadalupe Victoria y General Piña.,3490,TRUE,0.75,15.0,0.0
29.11675490,-110.98836250,2022-02-21,[54],1,Bacheo en Ignacio Salazar y Maza de Juárez.,3491,TRUE,0.75,15.0,0.0
29.04823880,-110.98349130,2022-02-21,[406],1,Bacheo en Félix Gómez entre Lázaro Cárdenas y Callejón de la Cruz.,3492,TRUE,0.75,15.0,0.0
29.09492149,-111.01474241,2022-02-21,[493],1,Bacheo en García Morales entre Ángel Arreola y Lázaro Mercado.,3494,TRUE,0.75,15.0,0.0
29.07213408,-110.94176461,2022-02-21,[560],1,Bacheo en Boulevard Villas del Pitic y Boulevard Serna.,3495,TRUE,0.75,15.0,0.0
29.07711005,-110.93197216,2022-02-21,[529],1,Bacheo en Congreso del Trabajo entre Boulevard Luis Encinas y Solidaridad.,3496,TRUE,0.75,15.0,0.0
29.11092890,-110.99965680,2022-02-21,[30],1,Bacheo en República de Belice entre Perimetral Norte y Tepic.,3498,TRUE,0.75,15.0,0.0
29.03764120,-110.96903200,2022-02-21,[659],1,Bacheo en Lauro Gálvez y Onceava.,3499,TRUE,1.0,15.0,0.0
29.01311260,-110.92258430,2022-02-21,[409],1,Bacheo en Planetario y Carretera a la Colorada.,3500,TRUE,0.75,15.0,0.0
29.08103680,-110.98257540,2022-02-21,[425],1,Bacheo en Boulevard Solidaridad entre Del Paseo y Paseo del Norte.,3501,TRUE,0.75,15.0,0.0
